teamLoc,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamPTS1,teamPTS2,teamRslt
1,113,23,16,7,5,18,94,43,0.4574,61,26,0.4262,33,17,0.5152,12,10,0.8333,9,40,29,27,1
0,98,16,9,7,4,21,85,32,0.3765,64,27,0.4219,21,5,0.2381,35,29,0.8286,9,37,21,22,0
1,103,22,15,5,9,28,83,35,0.4217,42,23,0.5476,41,12,0.2927,27,21,0.7778,9,41,26,26,1
0,98,11,16,10,0,18,77,34,0.4416,52,26,0.5,25,8,0.32,24,22,0.9167,11,32,30,25,1
1,95,21,15,9,2,21,83,35,0.4217,56,25,0.4464,27,10,0.3704,19,15,0.7895,10,32,20,25,0
0,126,27,12,9,4,21,91,49,0.5385,65,37,0.5692,26,12,0.4615,21,16,0.7619,6,41,33,32,1
1,109,25,12,5,2,20,90,40,0.4444,67,30,0.4478,23,10,0.4348,25,19,0.76,10,33,25,24,0
0,110,26,26,4,9,24,70,39,0.5571,42,25,0.5952,28,14,0.5,22,18,0.8182,6,26,43,29,0
1,118,27,15,15,4,24,95,47,0.4947,72,37,0.5139,23,10,0.4348,22,14,0.6364,16,22,31,29,1
0,120,30,14,8,4,21,92,40,0.4348,47,21,0.4468,45,19,0.4222,23,21,0.913,13,31,27,26,0
1,123,18,10,12,6,20,84,44,0.5238,57,34,0.5965,27,10,0.3704,30,25,0.8333,7,33,32,33,1
0,99,21,13,8,7,19,88,40,0.4545,67,34,0.5075,21,6,0.2857,18,13,0.7222,15,33,20,26,0
1,102,21,11,5,5,18,86,39,0.4535,56,26,0.4643,30,13,0.4333,11,11,1,7,31,32,19,1
0,90,17,12,9,6,22,87,34,0.3908,53,22,0.4151,34,12,0.3529,15,10,0.6667,8,32,28,21,0
1,112,29,14,8,2,18,88,43,0.4886,55,31,0.5636,33,12,0.3636,17,14,0.8235,11,42,26,28,1
0,89,15,18,8,7,16,76,34,0.4474,53,27,0.5094,23,7,0.3043,16,14,0.875,8,31,17,29,0
1,92,18,15,13,5,15,77,33,0.4286,60,23,0.3833,17,10,0.5882,21,16,0.7619,8,29,20,24,1
0,103,21,18,3,2,20,87,42,0.4828,63,32,0.5079,24,10,0.4167,18,9,0.5,12,28,27,21,0
1,125,33,10,12,6,14,92,47,0.5109,56,35,0.625,36,12,0.3333,23,19,0.8261,16,35,30,31,1
0,105,25,20,7,5,13,84,41,0.4881,48,29,0.6042,36,12,0.3333,12,11,0.9167,12,41,35,20,1
1,89,18,14,14,2,16,81,32,0.3951,48,20,0.4167,33,12,0.3636,20,13,0.65,7,29,16,13,0
0,98,26,20,8,5,22,80,42,0.525,58,34,0.5862,22,8,0.3636,9,6,0.6667,6,36,23,22,0
1,100,18,12,14,4,10,76,35,0.4605,54,29,0.537,22,6,0.2727,31,24,0.7742,4,32,21,26,1
0,80,18,15,7,4,19,85,29,0.3412,51,18,0.3529,34,11,0.3235,14,11,0.7857,6,30,29,15,0
1,94,23,16,8,7,22,73,36,0.4932,42,26,0.619,31,10,0.3226,18,12,0.6667,6,42,25,29,1
0,108,19,14,6,4,25,83,35,0.4217,60,25,0.4167,23,10,0.4348,38,28,0.7368,7,43,27,31,1
1,103,20,11,9,7,24,86,34,0.3953,49,23,0.4694,37,11,0.2973,31,24,0.7742,7,40,24,31,0
0,128,35,14,6,4,20,87,50,0.5747,54,34,0.6296,33,16,0.4848,15,12,0.8,10,34,32,39,1
1,114,26,10,7,5,12,80,40,0.5,51,29,0.5686,29,11,0.3793,31,23,0.7419,8,25,29,30,0
0,90,22,22,8,6,25,80,34,0.425,59,28,0.4746,21,6,0.2857,21,16,0.7619,12,32,28,23,0
1,106,25,12,12,8,21,88,34,0.3864,52,24,0.4615,36,10,0.2778,33,28,0.8485,17,28,27,23,1
0,113,26,15,11,2,24,93,42,0.4516,60,33,0.55,33,9,0.2727,27,20,0.7407,13,28,26,24,0
1,117,25,19,7,2,22,79,40,0.5063,55,26,0.4727,24,14,0.5833,27,23,0.8519,7,33,31,28,1
0,122,25,22,11,7,20,71,38,0.5352,38,21,0.5526,33,17,0.5152,34,29,0.8529,7,30,26,28,1
1,112,18,20,13,3,28,93,46,0.4946,59,34,0.5763,34,12,0.3529,11,8,0.7273,12,21,24,21,0
0,107,23,14,5,8,16,92,38,0.413,56,27,0.4821,36,11,0.3056,26,20,0.7692,11,38,25,37,0
1,118,24,16,8,3,20,90,43,0.4778,63,28,0.4444,27,15,0.5556,23,17,0.7391,9,42,29,29,1
0,87,21,14,7,7,19,83,35,0.4217,64,28,0.4375,19,7,0.3684,15,10,0.6667,9,30,28,24,0
1,111,22,20,4,4,15,81,35,0.4321,48,15,0.3125,33,20,0.6061,24,21,0.875,15,36,35,22,1
0,101,24,16,7,1,18,85,36,0.4235,51,27,0.5294,34,9,0.2647,25,20,0.8,10,28,19,34,0
1,114,30,17,8,7,18,83,47,0.5663,60,36,0.6,23,11,0.4783,11,9,0.8182,5,36,35,13,1
0,121,39,8,11,11,20,103,46,0.4466,73,33,0.4521,30,13,0.4333,18,16,0.8889,9,42,35,32,1
1,116,25,13,5,2,18,98,46,0.4694,71,39,0.5493,27,7,0.2593,26,17,0.6538,10,47,27,25,0
0,104,30,13,9,5,18,80,41,0.5125,49,30,0.6122,31,11,0.3548,16,11,0.6875,7,35,32,22,1
1,84,12,12,9,4,17,88,34,0.3864,65,31,0.4769,23,3,0.1304,17,13,0.7647,14,31,20,24,0
0,110,24,15,12,3,26,82,40,0.4878,53,30,0.566,29,10,0.3448,25,20,0.8,9,24,22,29,0
1,119,25,20,10,1,22,79,42,0.5316,50,31,0.62,29,11,0.3793,32,24,0.75,9,32,30,34,1
0,121,33,11,9,7,20,100,45,0.45,60,33,0.55,40,12,0.3,21,19,0.9048,11,36,27,18,1
1,119,27,17,3,6,23,89,44,0.4944,63,31,0.4921,26,13,0.5,23,18,0.7826,9,41,23,36,0
0,110,22,16,9,5,21,82,39,0.4756,42,25,0.5952,40,14,0.35,27,18,0.6667,12,35,24,34,1
1,99,21,14,9,3,22,83,38,0.4578,55,29,0.5273,28,9,0.3214,19,14,0.7368,6,32,22,24,0
0,114,26,16,6,7,22,83,47,0.5663,57,36,0.6316,26,11,0.4231,9,9,1,5,35,32,30,1
1,101,20,9,4,5,16,93,39,0.4194,65,30,0.4615,28,9,0.3214,17,14,0.8235,14,25,21,23,0
0,113,25,10,10,4,19,87,44,0.5057,58,31,0.5345,29,13,0.4483,18,12,0.6667,7,28,38,32,1
1,108,22,21,7,2,16,86,42,0.4884,59,32,0.5424,27,10,0.3704,18,14,0.7778,14,37,23,35,0
0,107,31,16,5,4,22,83,42,0.506,55,30,0.5455,28,12,0.4286,19,11,0.5789,8,35,32,19,0
1,108,27,14,7,2,16,88,43,0.4886,55,32,0.5818,33,11,0.3333,12,11,0.9167,7,32,23,33,1
0,125,30,12,7,7,27,92,47,0.5109,60,36,0.6,32,11,0.3438,22,20,0.9091,9,34,35,30,1
1,111,19,13,5,5,21,85,41,0.4824,66,37,0.5606,19,4,0.2105,30,25,0.8333,6,30,29,30,0
0,99,28,18,9,4,20,86,34,0.3953,49,19,0.3878,37,15,0.4054,21,16,0.7619,9,37,28,21,0
1,108,26,16,10,8,20,89,42,0.4719,63,28,0.4444,26,14,0.5385,18,10,0.5556,6,43,29,24,1
0,117,28,11,7,2,17,87,43,0.4943,55,32,0.5818,32,11,0.3438,27,20,0.7407,9,37,35,25,1
1,109,24,13,3,3,22,94,44,0.4681,63,32,0.5079,31,12,0.3871,13,9,0.6923,13,34,28,18,0
0,87,15,15,9,4,25,92,31,0.337,55,22,0.4,37,9,0.2432,18,16,0.8889,7,36,23,15,0
1,115,21,18,6,11,20,80,42,0.525,47,29,0.617,33,13,0.3939,27,18,0.6667,6,43,26,23,1
0,107,29,12,7,2,20,95,43,0.4526,73,37,0.5068,22,6,0.2727,18,15,0.8333,10,35,21,29,0
1,110,30,10,6,12,18,95,41,0.4316,65,33,0.5077,30,8,0.2667,23,20,0.8696,12,37,28,18,1
0,83,19,14,11,0,19,93,33,0.3548,62,24,0.3871,31,9,0.2903,10,8,0.8,10,32,26,21,0
1,99,22,16,8,9,13,81,38,0.4691,54,29,0.537,27,9,0.3333,18,14,0.7778,11,39,21,28,1
0,87,21,19,11,4,13,82,34,0.4146,49,24,0.4898,33,10,0.303,10,9,0.9,6,29,15,22,0
1,112,21,16,11,3,16,91,45,0.4945,63,31,0.4921,28,14,0.5,10,8,0.8,9,40,34,19,1
0,105,15,14,9,3,13,81,40,0.4938,54,31,0.5741,27,9,0.3333,23,16,0.6957,7,29,16,27,0
1,108,22,17,7,2,20,85,41,0.4824,47,26,0.5532,38,15,0.3947,14,11,0.7857,12,30,32,26,1
0,95,26,20,10,8,17,74,33,0.4459,42,20,0.4762,32,13,0.4063,22,16,0.7273,8,40,24,26,1
1,78,16,15,4,5,22,83,31,0.3735,61,25,0.4098,22,6,0.2727,14,10,0.7143,10,29,23,15,0
0,112,24,11,6,5,26,98,47,0.4796,70,40,0.5714,28,7,0.25,14,11,0.7857,11,28,22,33,0
1,120,29,17,8,6,16,73,41,0.5616,55,33,0.6,18,8,0.4444,39,30,0.7692,6,36,26,34,1
0,116,34,12,10,4,16,96,46,0.4792,70,37,0.5286,26,9,0.3462,20,15,0.75,10,39,22,31,1
1,97,23,15,3,10,18,82,38,0.4634,62,32,0.5161,20,6,0.3,18,15,0.8333,2,36,19,19,0
0,116,25,16,8,6,23,92,45,0.4891,57,31,0.5439,35,14,0.4,16,12,0.75,12,32,28,34,0
1,125,30,12,10,6,16,83,42,0.506,52,27,0.5192,31,15,0.4839,30,26,0.8667,7,29,37,28,1
0,108,20,12,5,3,20,78,38,0.4872,50,26,0.52,28,12,0.4286,24,20,0.8333,6,27,27,25,0
1,125,21,11,4,2,17,89,44,0.4944,50,28,0.56,39,16,0.4103,27,21,0.7778,14,32,33,28,1
0,88,17,14,7,4,17,78,33,0.4231,49,24,0.4898,29,9,0.3103,16,13,0.8125,5,29,14,22,0
1,94,24,18,7,3,21,83,36,0.4337,58,27,0.4655,25,9,0.36,15,13,0.8667,13,37,22,19,1
0,102,22,13,10,7,28,87,39,0.4483,51,27,0.5294,36,12,0.3333,18,12,0.6667,8,32,17,30,0
1,116,25,14,6,3,16,89,43,0.4831,61,32,0.5246,28,11,0.3929,30,19,0.6333,13,39,35,26,1
0,115,27,15,9,3,25,83,42,0.506,51,24,0.4706,32,18,0.5625,19,13,0.6842,5,30,25,26,0
1,122,24,12,11,6,18,87,44,0.5057,55,31,0.5636,32,13,0.4063,27,21,0.7778,7,34,32,27,1
0,102,22,15,4,2,20,77,34,0.4416,57,27,0.4737,20,7,0.35,34,27,0.7941,8,32,20,28,0
1,129,27,10,9,5,25,88,52,0.5909,60,42,0.7,28,10,0.3571,21,15,0.7143,5,37,26,34,1
0,80,19,14,4,4,24,84,30,0.3571,66,23,0.3485,18,7,0.3889,17,13,0.7647,9,32,13,17,0
1,114,21,11,8,3,18,77,37,0.4805,48,27,0.5625,29,10,0.3448,35,30,0.8571,9,43,31,25,1
0,94,26,15,6,4,22,86,40,0.4651,66,30,0.4545,20,10,0.5,7,4,0.5714,6,37,19,24,0
1,104,24,15,8,4,13,86,39,0.4535,58,29,0.5,28,10,0.3571,24,16,0.6667,12,38,24,28,1
0,105,20,15,12,2,19,84,38,0.4524,60,30,0.5,24,8,0.3333,27,21,0.7778,9,24,27,31,0
1,113,17,15,9,3,20,78,41,0.5256,60,34,0.5667,18,7,0.3889,28,24,0.8571,8,33,30,26,1
0,132,32,11,3,3,19,93,47,0.5054,58,31,0.5345,35,16,0.4571,25,22,0.88,14,38,32,33,1
1,106,21,10,7,4,19,88,40,0.4545,67,33,0.4925,21,7,0.3333,24,19,0.7917,8,29,27,30,0
0,129,31,5,10,4,24,98,48,0.4898,61,31,0.5082,37,17,0.4595,19,16,0.8421,13,34,20,33,1
1,122,32,16,2,5,14,82,42,0.5122,42,23,0.5476,40,19,0.475,22,19,0.8636,5,37,34,16,0
0,103,22,13,6,8,17,91,37,0.4066,55,27,0.4909,36,10,0.2778,21,19,0.9048,12,38,24,38,0
1,109,27,10,7,3,15,95,44,0.4632,75,38,0.5067,20,6,0.3,21,15,0.7143,13,37,34,21,1
0,116,24,17,4,3,20,96,40,0.4167,64,28,0.4375,32,12,0.375,25,24,0.96,17,38,29,19,1
1,99,28,13,7,14,25,93,41,0.4409,72,35,0.4861,21,6,0.2857,13,11,0.8462,10,28,23,28,0
0,104,26,3,3,1,21,91,39,0.4286,60,33,0.55,31,6,0.1935,26,20,0.7692,7,31,25,24,0
1,130,38,8,2,4,17,89,50,0.5618,52,35,0.6731,37,15,0.4054,21,15,0.7143,8,43,32,34,1
0,105,21,11,5,5,22,84,39,0.4643,39,22,0.5641,45,17,0.3778,14,10,0.7143,6,39,25,23,1
1,82,27,10,5,2,18,94,33,0.3511,63,28,0.4444,31,5,0.1613,18,11,0.6111,17,36,14,33,0
0,99,26,18,9,7,20,81,39,0.4815,59,27,0.4576,22,12,0.5455,10,9,0.9,6,33,24,16,1
1,97,26,16,10,5,13,81,34,0.4198,44,22,0.5,37,12,0.3243,21,17,0.8095,10,32,25,25,0
0,120,33,10,12,7,19,95,50,0.5263,69,41,0.5942,26,9,0.3462,18,11,0.6111,12,36,37,33,1
1,97,17,18,5,5,19,85,33,0.3882,57,23,0.4035,28,10,0.3571,24,21,0.875,13,29,25,35,0
0,113,22,12,4,5,18,88,41,0.4659,57,29,0.5088,31,12,0.3871,23,19,0.8261,7,30,29,31,0
1,127,30,13,9,4,19,96,48,0.5,62,35,0.5645,34,13,0.3824,20,18,0.9,14,37,33,32,1
0,93,20,13,5,2,17,81,33,0.4074,53,22,0.4151,28,11,0.3929,23,16,0.6957,7,29,21,22,0
1,109,24,17,6,4,24,80,39,0.4875,36,26,0.7222,44,13,0.2955,23,18,0.7826,9,41,25,29,1
0,121,33,19,6,5,22,81,47,0.5802,56,35,0.625,25,12,0.48,22,15,0.6818,11,36,32,32,1
1,103,27,9,6,6,23,89,42,0.4719,62,33,0.5323,27,9,0.3333,19,10,0.5263,10,21,24,26,0
0,101,21,11,8,6,22,93,38,0.4086,60,26,0.4333,33,12,0.3636,16,13,0.8125,13,36,16,24,0
1,106,21,11,5,6,15,84,38,0.4524,48,22,0.4583,36,16,0.4444,18,14,0.7778,5,38,19,27,1
0,99,24,11,6,4,24,91,39,0.4286,60,29,0.4833,31,10,0.3226,16,11,0.6875,10,36,25,22,0
1,115,23,13,5,6,15,83,38,0.4578,47,24,0.5106,36,14,0.3889,30,25,0.8333,9,41,34,25,1
0,101,20,10,13,2,23,95,38,0.4,71,33,0.4648,24,5,0.2083,25,20,0.8,14,31,33,24,1
1,98,24,21,3,7,25,75,35,0.4667,45,25,0.5556,30,10,0.3333,22,18,0.8182,7,41,23,30,0
0,116,23,10,10,7,21,87,46,0.5287,66,39,0.5909,21,7,0.3333,19,17,0.8947,11,26,25,28,1
1,111,26,11,6,4,17,82,42,0.5122,62,34,0.5484,20,8,0.4,25,19,0.76,14,25,26,33,0
0,119,27,8,9,11,21,89,42,0.4719,54,26,0.4815,35,16,0.4571,25,19,0.76,9,29,31,23,1
1,107,26,15,5,5,25,87,37,0.4253,56,24,0.4286,31,13,0.4194,24,20,0.8333,13,34,28,38,0
0,116,27,11,7,6,20,91,44,0.4835,60,33,0.55,31,11,0.3548,21,17,0.8095,13,40,32,25,1
1,102,21,12,9,6,19,86,35,0.407,50,20,0.4,36,15,0.4167,19,17,0.8947,9,29,40,27,0
0,110,22,12,11,1,15,89,40,0.4494,54,26,0.4815,35,14,0.4,18,16,0.8889,12,28,29,28,1
1,97,19,19,9,1,18,82,40,0.4878,57,32,0.5614,25,8,0.32,12,9,0.75,10,34,31,29,0
0,112,27,14,4,6,14,76,37,0.4868,47,29,0.617,29,8,0.2759,41,30,0.7317,6,36,31,31,1
1,106,26,9,11,2,28,101,43,0.4257,72,36,0.5,29,7,0.2414,15,13,0.8667,11,34,27,33,0
0,115,22,14,8,9,13,93,45,0.4839,67,38,0.5672,26,7,0.2692,22,18,0.8182,8,37,32,33,0
1,119,33,12,10,7,16,104,52,0.5,82,43,0.5244,22,9,0.4091,8,6,0.75,14,36,37,35,1
0,72,16,21,5,3,19,82,28,0.3415,59,21,0.3559,23,7,0.3043,9,9,1,9,32,18,29,0
1,108,24,13,10,7,13,84,40,0.4762,65,31,0.4769,19,9,0.4737,23,19,0.8261,11,37,24,38,1
0,79,14,18,14,4,23,80,30,0.375,55,25,0.4545,25,5,0.2,19,14,0.7368,8,24,21,18,0
1,110,29,24,10,5,22,76,42,0.5526,42,29,0.6905,34,13,0.3824,23,13,0.5652,11,41,42,22,1
0,129,25,20,12,9,25,87,43,0.4943,52,26,0.5,35,17,0.4857,30,26,0.8667,5,39,38,30,1
1,107,17,18,10,2,21,98,38,0.3878,66,32,0.4848,32,6,0.1875,30,25,0.8333,11,36,18,34,0
0,103,26,20,12,4,26,86,38,0.4419,46,25,0.5435,40,13,0.325,19,14,0.7368,5,39,22,25,0
1,112,20,17,6,3,23,90,40,0.4444,50,25,0.5,40,15,0.375,25,17,0.68,12,40,35,13,1
0,117,28,11,12,5,20,98,49,0.5,74,39,0.527,24,10,0.4167,12,9,0.75,9,28,20,32,0
1,126,31,18,10,4,16,87,44,0.5057,53,26,0.4906,34,18,0.5294,23,20,0.8696,9,33,36,25,1
0,125,29,20,10,6,26,97,46,0.4742,65,34,0.5231,32,12,0.375,28,21,0.75,13,39,23,29,1
1,124,30,17,9,6,22,99,48,0.4848,73,36,0.4932,26,12,0.4615,23,16,0.6957,10,34,37,22,0
0,119,26,15,5,2,23,99,41,0.4141,56,23,0.4107,43,18,0.4186,21,19,0.9048,15,38,31,21,0
1,123,23,11,6,7,21,94,48,0.5106,70,40,0.5714,24,8,0.3333,25,19,0.76,8,35,24,35,1
0,106,25,14,12,7,19,83,38,0.4578,46,26,0.5652,37,12,0.3243,28,18,0.6429,6,27,23,32,0
1,117,25,22,8,6,24,80,44,0.55,60,38,0.6333,20,6,0.3,28,23,0.8214,11,39,26,29,1
0,106,20,20,4,8,19,80,35,0.4375,48,23,0.4792,32,12,0.375,28,24,0.8571,19,39,25,24,1
1,99,17,8,11,3,25,93,40,0.4301,69,33,0.4783,24,7,0.2917,17,12,0.7059,11,24,27,30,0
0,129,30,10,3,3,21,87,46,0.5287,54,29,0.537,33,17,0.5152,30,20,0.6667,6,39,33,30,1
1,117,30,12,5,2,27,90,42,0.4667,54,26,0.4815,36,16,0.4444,26,17,0.6538,6,40,23,32,0
0,118,29,14,8,3,21,91,41,0.4505,54,26,0.4815,37,15,0.4054,34,21,0.6176,19,34,32,28,1
1,110,26,13,8,4,25,87,45,0.5172,67,40,0.597,20,5,0.25,24,15,0.625,8,36,32,36,0
0,96,16,9,3,4,21,97,44,0.4536,79,40,0.5063,18,4,0.2222,8,4,0.5,11,34,26,25,0
1,101,20,11,4,9,13,90,35,0.3889,49,23,0.4694,41,12,0.2927,23,19,0.8261,16,34,28,19,1
0,111,23,15,10,2,23,80,35,0.4375,39,20,0.5128,41,15,0.3659,33,26,0.7879,8,34,22,30,1
1,110,27,15,7,4,22,87,38,0.4368,52,25,0.4808,35,13,0.3714,25,21,0.84,11,36,29,23,0
0,93,18,16,7,7,18,90,36,0.4,74,30,0.4054,16,6,0.375,16,15,0.9375,12,41,26,32,0
1,98,16,11,10,11,14,99,37,0.3737,73,30,0.411,26,7,0.2692,19,17,0.8947,15,37,37,23,1
0,113,30,11,8,4,20,92,44,0.4783,65,30,0.4615,27,14,0.5185,17,11,0.6471,9,32,29,22,0
1,120,26,16,7,8,15,85,43,0.5059,57,31,0.5439,28,12,0.4286,28,22,0.7857,10,35,33,32,1
0,88,14,22,4,4,25,83,32,0.3855,67,25,0.3731,16,7,0.4375,24,17,0.7083,9,42,23,20,0
1,116,29,7,12,8,20,97,42,0.433,61,30,0.4918,36,12,0.3333,32,20,0.625,14,39,20,36,1
0,105,17,11,5,7,21,80,41,0.5125,47,30,0.6383,33,11,0.3333,21,12,0.5714,2,32,29,25,0
1,113,26,7,4,3,15,96,43,0.4479,61,31,0.5082,35,12,0.3429,19,15,0.7895,13,37,29,30,1
0,92,16,19,7,6,17,82,31,0.378,56,22,0.3929,26,9,0.3462,28,21,0.75,16,39,25,23,1
1,83,14,15,12,7,23,87,34,0.3908,59,29,0.4915,28,5,0.1786,11,10,0.9091,7,33,16,15,0
0,116,25,12,4,5,22,89,40,0.4494,59,25,0.4237,30,15,0.5,27,21,0.7778,11,36,33,25,0
1,120,30,5,9,3,21,95,43,0.4526,68,31,0.4559,27,12,0.4444,26,22,0.8462,13,29,30,25,1
0,115,25,12,7,5,27,91,48,0.5275,69,42,0.6087,22,6,0.2727,18,13,0.7222,6,30,27,33,0
1,122,26,14,5,8,21,91,43,0.4725,61,33,0.541,30,10,0.3333,31,26,0.8387,12,33,29,25,1
0,113,21,23,10,3,18,86,42,0.4884,60,31,0.5167,26,11,0.4231,23,18,0.7826,16,32,30,26,0
1,121,30,14,17,11,20,94,46,0.4894,62,35,0.5645,32,11,0.3438,22,18,0.8182,17,29,27,36,1
0,98,25,14,7,4,16,83,36,0.4337,52,22,0.4231,31,14,0.4516,17,12,0.7059,11,36,29,28,1
1,93,21,12,10,5,21,81,34,0.4198,55,22,0.4,26,12,0.4615,18,13,0.7222,9,31,36,23,0
0,92,23,11,14,6,18,94,36,0.383,58,26,0.4483,36,10,0.2778,14,10,0.7143,12,31,25,25,1
1,91,22,20,5,4,17,76,32,0.4211,57,23,0.4035,19,9,0.4737,22,18,0.8182,7,42,24,26,0
0,107,19,9,10,5,19,92,39,0.4239,51,24,0.4706,41,15,0.3659,18,14,0.7778,13,31,32,28,1
1,101,18,14,4,7,19,81,41,0.5062,57,33,0.5789,24,8,0.3333,12,11,0.9167,6,34,29,5,0
0,102,24,15,7,3,18,86,39,0.4535,62,27,0.4355,24,12,0.5,15,12,0.8,10,27,20,25,0
1,109,29,15,9,2,17,73,40,0.5479,53,30,0.566,20,10,0.5,23,19,0.8261,6,32,25,32,1
0,106,25,10,5,3,21,92,41,0.4457,70,29,0.4143,22,12,0.5455,14,12,0.8571,13,32,24,32,0
1,114,25,10,4,6,14,84,43,0.5119,48,29,0.6042,36,14,0.3889,19,14,0.7368,10,33,30,29,1
0,101,11,10,7,5,13,90,33,0.3667,57,24,0.4211,33,9,0.2727,32,26,0.8125,13,37,24,26,0
1,124,24,8,7,5,22,100,49,0.49,74,37,0.5,26,12,0.4615,18,14,0.7778,12,44,22,35,1
0,114,25,13,4,5,14,87,44,0.5057,50,31,0.62,37,13,0.3514,20,13,0.65,11,33,32,37,1
1,109,30,12,4,3,21,91,41,0.4505,57,25,0.4386,34,16,0.4706,15,11,0.7333,11,34,31,21,0
0,94,17,10,11,5,25,87,32,0.3678,54,23,0.4259,33,9,0.2727,29,21,0.7241,17,31,17,31,0
1,101,21,12,5,10,20,81,33,0.4074,49,20,0.4082,32,13,0.4063,28,22,0.7857,14,34,34,19,1
0,117,23,19,7,4,25,85,39,0.4588,49,27,0.551,36,12,0.3333,28,27,0.9643,8,36,31,19,0
1,122,31,12,12,8,24,86,41,0.4767,61,30,0.4918,25,11,0.44,32,29,0.9063,9,35,26,30,1
0,101,22,16,3,2,16,81,39,0.4815,69,32,0.4638,12,7,0.5833,20,16,0.8,10,24,24,26,0
1,117,32,5,11,8,17,96,49,0.5104,70,43,0.6143,26,6,0.2308,14,13,0.9286,14,27,23,38,1
0,97,23,14,11,5,30,86,37,0.4302,65,23,0.3538,21,14,0.6667,14,9,0.6429,3,30,27,27,0
1,103,21,16,8,8,13,74,33,0.4459,50,27,0.54,24,6,0.25,38,31,0.8158,8,40,32,18,1
0,124,29,15,8,9,21,95,50,0.5263,64,37,0.5781,31,13,0.4194,14,11,0.7857,9,34,30,22,1
1,109,22,19,8,5,19,82,39,0.4756,58,28,0.4828,24,11,0.4583,29,20,0.6897,9,33,34,26,0
0,87,17,12,6,2,16,80,31,0.3875,55,21,0.3818,25,10,0.4,20,15,0.75,8,35,20,25,0
1,100,23,11,8,8,17,87,38,0.4368,56,30,0.5357,31,8,0.2581,18,16,0.8889,9,40,31,29,1
0,132,27,18,11,2,24,88,49,0.5568,67,39,0.5821,21,10,0.4762,34,24,0.7059,14,25,40,26,1
1,125,31,19,5,1,25,81,46,0.5679,51,31,0.6078,30,15,0.5,23,18,0.7826,8,23,34,30,0
0,89,17,13,8,3,21,87,35,0.4023,61,26,0.4262,26,9,0.3462,20,10,0.5,9,35,28,21,0
1,108,33,13,9,5,13,82,41,0.5,64,35,0.5469,18,6,0.3333,25,20,0.8,5,39,20,27,1
0,129,28,11,7,8,26,78,43,0.5513,43,27,0.6279,35,16,0.4571,36,27,0.75,8,25,38,39,1
1,120,24,14,7,1,26,86,45,0.5233,66,35,0.5303,20,10,0.5,26,20,0.7692,14,27,23,33,0
0,122,24,13,7,6,22,92,46,0.5,63,32,0.5079,29,14,0.4828,20,16,0.8,8,39,24,34,1
1,109,21,8,8,3,17,89,40,0.4494,66,31,0.4697,23,9,0.3913,27,20,0.7407,8,30,18,34,0
0,117,26,15,11,7,23,88,45,0.5114,57,37,0.6491,31,8,0.2581,20,19,0.95,8,24,25,32,0
1,124,24,15,4,6,17,87,43,0.4943,49,28,0.5714,38,15,0.3947,27,23,0.8519,12,30,26,38,1
0,100,20,13,4,3,18,86,38,0.4419,53,30,0.566,33,8,0.2424,23,16,0.6957,14,33,37,22,0
1,110,24,7,9,8,16,87,43,0.4943,66,37,0.5606,21,6,0.2857,19,18,0.9474,9,35,29,28,1
0,94,16,9,8,4,12,85,32,0.3765,63,26,0.4127,22,6,0.2727,30,24,0.8,7,33,18,38,0
1,108,30,16,5,7,22,93,42,0.4516,49,24,0.4898,44,18,0.4091,8,6,0.75,17,43,21,28,1
0,115,21,17,11,3,33,88,46,0.5227,65,36,0.5538,23,10,0.4348,20,13,0.65,11,31,31,32,0
1,118,27,22,5,9,22,72,36,0.5,32,20,0.625,40,16,0.4,40,30,0.75,9,32,32,33,1
0,141,23,13,10,5,25,100,46,0.46,62,28,0.4516,38,18,0.4737,37,31,0.8378,11,35,37,26,0
1,149,36,11,5,11,26,102,56,0.549,66,36,0.5455,36,20,0.5556,27,17,0.6296,7,39,36,28,1
0,92,21,13,9,7,15,92,33,0.3587,62,30,0.4839,30,3,0.1,31,23,0.7419,14,34,18,19,0
1,110,28,17,6,7,24,96,43,0.4479,61,32,0.5246,35,11,0.3143,17,13,0.7647,15,46,19,28,1
0,75,17,15,7,9,24,74,30,0.4054,55,27,0.4909,19,3,0.1579,16,12,0.75,2,34,21,20,0
1,89,21,16,6,5,20,82,33,0.4024,59,25,0.4237,23,8,0.3478,21,15,0.7143,11,37,30,19,1
0,106,17,10,6,5,11,79,37,0.4684,50,23,0.46,29,14,0.4828,22,18,0.8182,6,38,25,19,1
1,90,23,13,7,3,21,88,40,0.4545,65,34,0.5231,23,6,0.2609,9,4,0.4444,8,31,21,23,0
0,93,19,17,7,8,10,77,35,0.4545,41,21,0.5122,36,14,0.3889,17,9,0.5294,6,39,24,28,1
1,86,22,15,13,7,16,90,37,0.4111,65,28,0.4308,25,9,0.36,5,3,0.6,10,35,25,26,0
0,99,19,13,6,6,20,85,35,0.4118,58,25,0.431,27,10,0.3704,29,19,0.6552,8,36,26,22,0
1,100,22,19,6,5,24,87,36,0.4138,51,23,0.451,36,13,0.3611,16,15,0.9375,11,41,18,27,1
